Views,Likes,Shares,Comments,Engagement_Level_Calculated,Platform_Instagram,Platform_TikTok,Platform_Twitter,Platform_YouTube,Content_Type_Live Stream,Content_Type_Post,Content_Type_Reel,Content_Type_Shorts,Content_Type_Tweet,Content_Type_Video,Region_Australia,Region_Brazil,Region_Canada,Region_Germany,Region_India,Region_Japan,Region_UK,Region_USA,Conversion_Rate
2076350.0,109351,36430,20601,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.3331473877391933
1699359.0,78852,19916,1843,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.2525744432287609
3821272.0,244744,90943,48466,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.3715841859097022
2392297.0,433292,77815,43106,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.17959020706175996
3510259.0,64432,8488,15662,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.13173578344118825
1050906.0,57416,10271,31691,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.1788874181101283
4613461.0,351092,91775,10999,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.26139872169512834
3198087.0,152059,8360,16834,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0549786595956189
4165262.0,271304,50757,28623,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.18708533599994523
1563039.0,135115,16789,43702,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.1242571143008358
4447357.0,457067,39849,14331,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.0871841546187499
1277967.0,9345,48427,29304,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,5.182129475460536
3182568.0,154491,70768,15216,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.4580719912190308
4663539.0,21164,35101,32307,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1.6585239077402552
4694072.0,364519,55324,20924,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.1517726099283776
1802668.0,290040,25559,1638,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.08812232795172657
2888639.0,155660,55476,37832,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.35639213668531466
4316751.0,108676,86682,16376,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.7976186093711933
4672087.0,123172,32997,19286,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.2678936771126641
3158238.0,178678,24440,18646,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.13678236827495371
4584196.0,344718,40922,41695,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.11871152651968532
4726748.0,328582,45403,26119,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.13817859772786767
3036543.0,8922,11495,2819,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1.288388252310706
4145988.0,46772,34624,45318,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.7402719574231865
4261094.0,414331,77016,34159,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.1858803710032346
2317238.0,96203,65181,21178,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.6775360435040969
3933642.0,85583,99889,39360,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1.1671593656255144
2413376.0,222023,44351,48284,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.19975858356117346
1632421.0,324630,37308,9030,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.11492468348227444
2199227.0,110460,75602,31496,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.6844287524276272
4238088.0,464704,79303,38696,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.17065271656429354
3302311.0,175383,78519,38208,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.44770017616030633
3106785.0,9712,90375,41997,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,9.305498342972099
3494484.0,368792,77220,35614,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.20938632073880706
3513595.0,99891,65709,36540,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.6578070095746557
3209804.0,26530,39753,28986,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1.4984168859787348
3641903.0,445354,53037,37796,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.11908953326748857
3397817.0,471014,75767,31710,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.16085933751096868
2045438.0,167012,47179,49887,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.2824886834309817
1489412.0,259640,31561,24249,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1215567709088909
2107990.0,324551,94759,33713,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.2919695209599733
4540208.0,23381,72573,20823,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3.1039305405654463
3722456.0,135147,28659,8807,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.21205798129355016
4820075.0,19851,77127,14304,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3.885295449153546
2727232.0,201268,17759,4275,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.08823558637795201
3578755.0,370590,32965,23433,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.08895275101624564
4542486.0,335370,7455,42264,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0222291797112971
1863453.0,326354,13905,20155,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.04260710761802806
3217287.0,341230,50413,1801,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.14773906162565603
2433851.0,51816,2532,22598,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.04886521536805905
2271759.0,362820,34300,2604,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.09453723609242771
4027776.0,199325,98891,41321,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.4961294368244762
3407877.0,297655,26196,29062,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.08800792863926331
1368185.0,91832,54213,23975,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.5903497690793678
4671326.0,484650,10588,44560,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.021846693489696756
2413147.0,45851,21486,8691,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.4686048285820146
2245957.0,206179,15623,3682,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.07577396339705916
1741714.0,207035,62609,14662,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.30240780542891743
2607877.0,146469,64229,49402,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.4385159999427513
2064375.0,166788,9163,22734,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.05493800512896983
2225947.0,453782,45771,10934,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.1008656138828586
4228374.0,380409,92056,17760,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.24199217157738137
2397124.0,484304,78146,4295,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.16135732927745058
2784227.0,394246,86809,31454,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.2201899321687426
3335191.0,445929,16257,7451,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.03645647625437107
4582912.0,20781,5849,49216,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.28145902493553776
2599368.0,103502,74019,22948,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.7151456009820926
4707489.0,308133,52155,27297,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.16926132546110734
2793980.0,105510,61565,11195,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.5834991943338547
2624711.0,307198,71219,6193,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.231834191621305
4381970.0,300506,49105,1905,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.16340771897521486
3499748.0,84192,50937,40619,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.6050099771231221
2030644.0,499249,11833,28123,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.023701599802429217
4021988.0,496947,98292,6829,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.19779171621525451
4255189.0,351819,3829,20387,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.010883437221671273
1401182.0,272628,22588,31504,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.08285282509196219
3984874.0,115614,39890,37181,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.34502741879486676
3577981.0,355446,61987,18325,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.17439217208311833
4661813.0,48452,12647,2749,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2610212168205603
4153771.0,162185,6853,26355,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.04225421586199376
3523284.0,272930,96467,47190,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.3534496024492196
2030560.0,466132,51434,46110,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.11034213484355627
3959483.0,363451,40906,30644,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.11254887178429694
2476219.0,352894,54154,45066,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.15345684539398638
3857161.0,320872,49073,49058,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.1529363733777663
4171762.0,41967,76316,1045,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1.818476421517269
3356648.0,113463,87529,19511,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.7714320967388988
3857226.0,337967,30773,37272,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.09105326851168744
3147293.0,454319,10944,15888,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.024088801040148246
975369.0,208583,6013,40027,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.028827852699940655
4604015.0,496554,67838,8078,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.1366175682778385
4887642.0,267244,25145,15083,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.09409004504894065
2513082.0,208085,65223,2112,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.3134440252630683
2832427.0,190157,12005,1268,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.06313204351861189
780047.0,177389,26953,373,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.151942905132114
2810890.0,230790,78827,2669,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.3415529268884461
3868670.0,289592,51598,34304,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.17817481145272746
4875320.0,392724,47050,31603,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.11980423910634938
4890733.0,191195,76245,46882,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.3987813488637893
2980877.0,460881,87021,98,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.1888144662030152
2429444.0,73347,34856,10627,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.47522052701879824
2561592.0,417783,857,23063,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.0020513041458831184
2139489.0,253501,29122,42801,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.11487923124110441
3304797.0,79964,91333,16151,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1.1421764792729008
1896555.0,325635,90256,42579,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.2771692232015241
2926180.0,224208,89599,29486,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.39962445584458967
3337724.0,191570,71507,21918,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.3732682570144977
1767518.0,159813,39987,10720,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.25021118430601946
3708594.0,356699,58539,21198,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.16411315983044208
2599117.0,475173,74585,31898,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.15696388472920464
1823238.0,494324,85923,40077,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.1738191955038837
1600077.0,129716,2790,14896,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.021508526317377305
4518205.0,36025,67055,4213,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1.8613462867838038
3675898.0,424882,5868,47233,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.013810893377130335
1693131.0,46838,16010,46321,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.34181647373034363
4332749.0,174493,80245,4174,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.45987518121300713
1776924.0,72352,86364,20563,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1.1936643076634144
4388298.0,330555,48407,35648,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.14644159065370538
2882534.0,185167,90764,24019,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.490173735034311
2412512.0,455400,49741,46703,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.10922485726593709
3985203.0,968,67956,3471,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,70.20247861361077
3906230.0,212115,8663,32728,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.040841053200346936
1945337.0,66807,22816,37103,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.3415210980374031
2238529.0,13461,7839,12119,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.5823490078134247
1671364.0,127067,2495,5413,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.019635310503936087
3529332.0,98208,65819,48777,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.6701999836398053
2061542.0,244871,89297,1231,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.3646695606925823
4045897.0,414208,96075,26070,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.231948682781792
4239953.0,55663,86769,31454,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1.5588272278607282
818780.0,44981,24326,35705,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.5408061180185397
4756488.0,185347,55971,17036,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.30197953027014307
2759298.0,242144,27139,7945,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.11207793709065358
3531840.0,194082,70643,39446,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.36398532577137577
2253765.0,438727,59697,16032,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.13606867140303494
4489207.0,200223,76908,15045,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.38411171541810324
1507283.0,378173,24558,9605,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.06493853342081696
4428383.0,105620,55893,8168,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.5291895473840948
3762530.0,197063,39052,11363,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.19817012832453734
3646904.0,398181,9171,20163,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.023032239106762196
4003544.0,494378,79405,21049,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.16061596591756477
3047152.0,462966,98217,28891,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.2121473283089439
3233160.0,397430,48054,5915,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.12091185868905437
2067844.0,424988,14387,41987,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.03385272054660713
3461714.0,492070,41239,14029,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.08380718190331035
1752782.0,343059,44339,20919,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.1292459897530965
1655182.0,353876,55327,12793,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.156345725616986
4855651.0,304813,25847,27390,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0847962521255722
1839502.0,136831,56756,37198,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.4147890463115238
3428164.0,338911,99243,18226,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.29282909081461417
2051301.0,418379,78834,35131,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.1884272394123886
2322338.0,344964,48344,19822,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.1401421597575358
1546514.0,462049,10948,5720,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.023694456648024463
3236693.0,354205,98081,45380,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.2769046173747715
1733587.0,64486,7705,46480,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.11948329868196456
2948068.0,200500,50312,4179,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.2509326683166617
892935.0,148751,17295,25141,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.11626812592074891
4274005.0,260121,42176,33715,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.1621399271814986
1405829.0,228388,4628,10107,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.02026376166785191
1357441.0,388944,62108,22302,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.15968365625489314
4155659.0,447547,81762,7354,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.18268919241593196
3146159.0,128178,52353,48139,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.40843982583528843
4561998.0,433892,13968,41674,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.03219234279423929
4035840.0,146142,67286,46736,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.46041521256993784
3837701.0,34026,11671,48725,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.3430024098210185
3940029.0,37059,29642,26332,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.7998596829920236
3442649.0,448032,36711,48874,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.08193834368790759
3922748.0,50348,92144,19648,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1.830142209853392
4326820.0,253332,19538,26317,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.07712409012374576
2075502.0,161209,47279,11783,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.29327767058332493
3709713.0,180551,28942,24102,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.1602981982841248
2662851.0,13209,44256,42595,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3.3504428773181596
2035129.0,76855,3962,13400,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.05155162317981242
2722178.0,260133,32788,48301,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.12604321634986554
4242550.0,489296,20200,6399,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.04128380366810103
4255337.0,236358,81105,43056,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.3431447211288324
817713.0,125792,35355,5263,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.28105920883036606
4266731.0,179238,79039,23497,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.44097233843041256
605016.0,73596,29486,22879,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.40064677422677225
3344955.0,143212,81068,21258,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.5660698823725617
2300705.0,446587,11396,12186,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.02551798417720359
4408711.0,139162,18328,10579,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.13170261995863078
2477355.0,23223,33471,36225,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1.4412866548502405
4096582.0,238913,3420,3568,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.014314834269616354
4565439.0,476755,54497,22930,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.11430818764115094
1732712.0,285823,25043,11214,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.08761716166691913
1701847.0,238397,68324,48745,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.2865975662325198
2814866.0,139885,84439,16571,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.6036315544480373
2686688.0,125458,61845,23713,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.49295381717443654
2008812.0,332179,99793,24661,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.3004193522076826
4859286.0,76757,34856,6594,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.45410842001978863
2208731.0,195436,5790,30276,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.029626066843896414
3095698.0,281026,51194,24140,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.1821681979538488
3286984.0,1798,28963,13208,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,16.108453748006376
2733478.0,3680,33180,30497,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,9.01630432332526
4362872.0,32587,30482,33951,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.9354036883004254
3240506.0,232341,34519,4817,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.1485704201949475
4946196.0,461146,10852,17039,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.023532677286075717
3182419.0,121908,83869,6234,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.68796961637563
4102194.0,444079,97665,1596,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.21992708504072636
1245756.0,352809,22951,43886,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.06505219537865949
3943854.0,347679,53248,44137,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.15315276447087248
2146139.0,401975,20858,4445,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.05188879905337673
2073379.0,109399,75728,12420,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.6922183931578699
3441323.0,55352,47464,41887,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.8574938573389409
4582065.0,146904,82138,15494,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.5591270489190814
2578640.0,495952,58968,33480,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.11889860308822428
4796425.0,175643,16858,15832,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.09597877512363268
1942922.0,324782,96016,4903,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.29563214709264574
2440898.0,97022,53393,23879,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5503184844107194
2902169.0,40168,30404,37118,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.7569209318968031
3088456.0,53845,23471,49774,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.4358993406192034
4712590.0,44050,5528,2830,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.1254937570657222
1948457.0,307603,61207,21856,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.19898050408484375
4175263.0,496838,46286,34236,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.09316115111780578
3042134.0,227819,20776,10220,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.09119520320556253
4161514.0,359846,61977,23808,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.17223201035520105
4836757.0,120548,53748,41875,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.44586388820670075
2808352.0,305676,67194,12665,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.2198209869201435
4234852.0,441763,94039,29781,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.21287206035333714
4127405.0,239815,25258,35670,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.10532285302815408
1216902.0,215326,38685,19354,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.17965782115584475
1770791.0,26696,32378,46190,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1.2128408745831432
3353507.0,138181,13507,12087,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.09774860508335093
